title,price,description,CEP,Município,Bairro
Lote barato e plano,R$ 44.999,"31  zap
lote plano somente 45 mil
aceito carro
tudo o que você precisa a poucos metros
comércios ,escola,posto saúde,ônibus etc
localizado em ravena",30050000,Belo Horizonte,Centro
Chácaras financiadas 1.000 mts totalmente planas água luz perto de BH,R$ 1.000,"Lindas chácaras em Ravena
Totalmente planas mesmo
Terra Boa 
Apenas meia hora de Belo Horizonte 
Pequena entrada e parcelas 
Direto com proprietário sem burocracia 
Oportunidade 

Água É luz pronto pra construir ótima localização
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.
.

.
.
.apenas 30 minutos de Belo Horizonte 
Saídas por Santa Luzia Sabará Taquaracu de Minas caete 

Chácaras apartir de 30 Mil a vista A VISTA

10 DEZ MIL de entrada e parcelas de mil reais mensais Aceitamos carro como parte da negociação a ser avaliado

.
.
.

.
.
.
.

.
.
.
.

.
.

.
.
.

.
.
.
.

.
.
.
.

.
.
.
.
CIDADES DA REGIAO METROPOLITANA.
Baldim,Belo Horizonte,Betim,Brumadinho,Caeté,Capim Branco,Confins,Contagem,Esmeraldas,Florestal,Ibirité,Igarapé,Itaguara,Itatiaiuçu,Jaboticatubas,Ravena,Nova União,Juatuba,Lagoa Santa,Ravena,água corrente,lagoa,troca,troco,produzindo,piscina,pomar,frutiferas,nascente,lagoa,mina,rio,Mário Campos,Mateus Leme,Matozinhos,Nova Lima,Pedro Leopoldo,Raposos,Ribeirão das Neves,Rio Acima,Rio Manso,Sabará,Santa Luzia,São Joaquim de Bicas,Fitness,São José da Lapa,Sarzedo,Taquaraçu de Minas,Vespasiano
Celulares e smartphones,Capinhas e suportes para celulares,games,bolsas,carro,moto,fiat,honda,fiat,palio,uno,HD,motorola,ford,peixe,pesca,VOLKSWAGEN,ford,pedigree,nota fiscal,Brinquedos,Decoração,Sapatos, sandálias e sapatilhas,Camisas, camisetas e blusas,Cartão de memória,Lembrancinha de festas,Reprodutores e música MP3, Câmeras digitais,Pen drives,Relógios,Cartuchos de tinta,Perfumes,Jogos para Playstation,Tablets,Impressoras,animais e acessorios,bebes e crianças,musicas e hobbies,moda e beleza,para a sua casa,esporte,eletronicos,imoveis,empregos,veiculos e barcos,temporada,lançamentos,loja,sala e outros,aluguel-casas e apartamentos,terrenos,sitios,fazendas,venda-casas e apartamentos,Belo Horizonte e região,água e luz",30000000,Belo Horizonte,
Lote,R$ 60.000,"Vendo lote bairro Montes Claros próximo do Paulo vi 
Somente a vista não aceito trocas 
",31995162,Belo Horizonte,Conjunto Paulo VI
"Loteamento/condomínio à venda em Bandeirantes, Belo horizonte cod:47733",R$ 700.000,"Código do anúncio: 47733
LOTE NO BAIRRO BANDEIRANTES, ótimo lote plano de esquina, todo murado ao lado da Toca da Raposa I,
lote 04 da Quadra 130. Obs.: O Proprietário só avalia permuta por imóvel na Zona Sul, inclusive, de valor mais alto, cobertura ou Apto muito bom e volta a diferença se for o caso.",31340330,Belo Horizonte,Bandeirantes (Pampulha)
"Sitio em Pedro Leopoldo, com área de 20.080 m2",R$ 350.000,"Sitio no lugar denominado ""Fazendinha do Matão"", Distrito de Vera Cruz de Minas. Casa com 3 quartos, 1 com suite, sala, cozinha americana, 1 quarto de despejo, fogão à lenha, varanda, laje, cerâmica. Casa de caseiro, quarto, cozinha e banho. Galinheiro, pequeno pomar, luz, água com sistema de captação natural",33600000,Pedro Leopoldo,
"Lote em Juatuba, Bairro Vale Quintas das Braúnas",R$ 22.000,"Vendo Lote de 275 m2, no Bairro Vale Quintas das Braúnas, plano, cercado, com água, luz, asfalto. 2 km antes da Cidade. CRECI 13.515. ",35675000,Juatuba,
"Sabará. Chácara Ravena, Traíras. 2.200m2",R$ 65.000,"Terreno plano, cercado, padrão de luz instalado. Escriturado. CRECI 13.515. ",34516333,Sabará,Ravenópolis (Ravena)
Lotes em Juatuba,R$ 200.000,"Bairro Vale Quintas das Braúnas. Vendo 3 lotes de 1.000 m2 cada (50 x 20), todos planos, cercados, com água, luz, asfalto. 2 km antes da Cidade. CRECI 13.515. ",35675000,Juatuba,
Lote Bairro Ouro Preto,R$ 150.000,"Vendo LOTE NO BAIRRO OURO PRETO, 360m2, com platô para obra (12x30), asfalto, água, luz. Rua Welerson Jean (Antiga Rua José Teubner Ferreira). Escriturado. CRECI 13.515. ",31320180,Belo Horizonte,Ouro Preto
"Chácara à venda com 3 dormitórios em Retiro da mata, São joaquim de bicas cod:IBL1296",R$ 1.200.000,"Código do anúncio: IBL1296
Fazendinha à venda no Bairro Retiro da Mata em São Joaquim de Bicas. Excelente Fazendinha com área total de 88.630 M² à venda no Retiro da Mata próximo ao Fecho do Funil em São Joaquim de Bicas. A casa é constituída por três quartos sendo uma suite, banheiro social, sala de estar, cozinha, área gourmet com churrasqueira/fogão a lenha e varanda.
Na parte externa do terreno duas lagoas com variados tipos de peixes, campo de futebol, pomar, curral, hortaliças e jardim com projeto paisagístico.
Possui escritura e registro.
Ótima localização a 5 km do centro de São Joaquim de Bicas e BR 381, a menos de 500 metros do asfalto !
Aceita-se permuta de imóvel em condomínio fechado como parte da negociação. Agende sua visita. Imoveis Bruno Lara, referência em morar bem !!",32920000,São Joaquim de Bicas,
Ótimo Lore Condominio Mãe terra em brumadinho,R$ 98.000,"ótimo lote na melhor localização de brumadinho, condomínio fechado mãe terra com porteiro 24 horas, lote com 1000 m² com um projeto aprovado de uma casa 3 quartos suíte, piscina, e espaço gourmet com churrasqueira, rua plana",35460000,Brumadinho,
"Sítio à venda com 4 dormitórios em Condominio canto da siriema, Jaboticatubas cod:816137",R$ 470.000,"Código do anúncio: 816137
* Lote de 1.100m² * Construção de 300m² * Janelas e portas em blindex. * Sendo 04 quartos com uma suíte. * Banheiro social. * Todos com bancadas em granito. * Sala grande. * Cozinha integrada. * Iluminação em LED. * Área externa com piscina 9m x 4m com cascata e hidromassagem. * Aquecimento solar. * Área gourmet com churrasqueira, forno e fogao a lenha. * Gramado com iluminação. * Lavanderia. * Gramado com sistema de irrigação. * Fossa séptica. * varanda colonial. * Área de jogos. * Reservatório pra capitação de água de chuva. * Comodo de ferramentas. Valor condomínio mensal: 84,00 Os valores de venda e dos encargos (IPTU/condomínio etc.) exibidos poderão sofrer mudanças e aumentos sem prévio aviso. Por esse motivo os valores deverão ser confirmados no nosso setor comercial e os encargos no prédio/condomínio e IPTU na Prefeitura. IPTU: R$ 0.00",35830000,Jaboticatubas,
Lote de 644 m² com projeto aprovado no bairro Glória.,R$ 667.000,"Código do anúncio: 3704
LOTE PLANO DE 644 M² COM PROJETO APROVADO NO BAIRRO GLÓRIA.
AS FOTOS MOSTRADAS SÃO DO PRÉDIO PROJETADO BEM COMO DAS PLANTAS.
ZONEAMENTO ZAP - ZONA DE ADENSAMENTO PREFERENCIAL.
PLANO E COM PROJETO APROVADO. ALVARÁ DE CONSTRUÇÃO JÁ EMITIDO E COM VALIDADE ATÉ SETEMBRO/2022.
O PROJETO PREVÊ A CONSTRUÇÃO DE 12 UNIDADES HABITACIONAIS, SENDO 3 ÁREAS PRIVATIVAS, 3 COBERTURAS E 6 APTOS TIPO, SENDO 2 DELES COM SUITE.
JÁ FORAM EXECUTADOS SERVIÇOS DE ENGENHARIA:
-LEVANTAMENTO TOPOGRÁFICO
-PROJETO ARQUITETÔNICO APROVADO
-SONDAGEM
-PROJETO CÁLCULO ESTRUTURAL
-PROJETO ELÉTRICO
-PROJETO HIDROSANITÁRIO
-CANTEIRO DE OBRAS (MATERIAL E MÃO DE OBRA)
-TRILHOS 16,5 TONELADAS (R$ 1,80/KG)
-MÃO DE OBRA PARA CRAVAÇÃO DE TRILHOS.
TODA DOCUMENTAÇÃO DISPONÍVEL: INFORMAÇÃO BÁSICA DO LOTE, MATRÍCULA, ALVARÁ DE CONSTRUÇÃO, PROJETOS, PLANTAS, DESENHOS, PROJEÇÕES, VGV.",30880110,Belo Horizonte,Glória
Terreno Chácara Betim 2.500m,R$ 220.000,"Vende se ótimo terreno na região de Vianópolis (Granjas Reunidas Califórnia) contato: chat, tel.  ou  pequeno pomar (jabuticaba, abacate, laranjas e outros). Água da Copasa, energia elétrica e asfalto a 300metros da entrada. Terreno muito bom em local tranquilo e com rede de vizinhos com a Policia Militar Faça sua proposta ou agende uma visita Não aceitamos contato de corretores ou imobiliária. Negociação direta com o dono 
terreno
lote
chácara
betim",32618510,Betim,Califórnia
Pedro Leopoldo - Terrenos Comerciais - Agende sua Visita - MVT,R$ 11.800,"Lotes a partir de 360 metros,de uso misto pode ter comércio em ótimo bairro, asfalto ja está pronto, excelente acesso, próximo a comércios, etc. Financiamento direto com o proprietário, excelente oportunidade. 

Ultimas unidades, aproveite. 

Mais informações e Agendamentos Tavares 

31 987-050505 WhatssApp

Obs: Valor do anuncio referente ao valor da entrada 

Localização: Vetor Norte, próximo a Matozinhos, Pedro Leopoldo, Prudente de Morais, Funilândia, Baldim, Lagoa Santa, Jaboticatubas, Santana de Pirapama, Santana do Riacho e Conceição do Mato dentro",33600000,Pedro Leopoldo,
"Empreendimento Lindo, rodeado de área Verde - Condomínio fechado - Financio - MVT",R$ 11.845,"Empreendimeto lindo em Jequitibá em condomínio fechado, planinho com piscina, lagoa, play ground, projeto paisagísco diferenciado , muito verde ao redor, portaria 24 horas, monitoramento por câmeras, etc, pronto pra construir. Financiamento próprio em até 130 meses com parcelas de 552,00 incluindo 10 anuais de 1.500,00 (tem opção de parcelas sem anuais com parcelas mensais de 668,00) e entrada de 11.845,00. 

Mais informações e Agendamentos Tavares 31 987-050505 WhatssApp

Localização: Vetor Norte, próximo a Matozinhos, Pedro Leopoldo, Prudente de Morais, Funilândia, Baldim, Lagoa Santa, Jaboticatubas, Santana de Pirapama, Santana do Riacho e Conceição do Mato dentro",35767000,Jequitibá,
Terreno em Jaboticatubas de 1.000 m² - Residencial em Conceito Aberto. W,R$ 5.000,"Já imaginou morar bem pertinho da comodidade da cidade e também em contato com a natureza?

Lotes a partir de 1.000m² em Jaboticatubas, cercado de natureza e tranquilidade pra você que deseja construir o seu imóvel para morar ou para curtir os finais de semana com a família e amigos.

Localização privilegiada;
Excelente topografia;
Ruas com pavimentações ecológicas;
Rede de água;
Rede elétrica;
Praças;
Residencial em conceito aberto, livre de taxa de condomínio.

Financiamento próprio e sem burocracia, com uma pequena entrada de R$ 5.000,00 e o restante financiado em até 150 parcelas.

Mais informações e agendamentos liga para o

Tavares

(31)  WhatsApp",35830000,Jaboticatubas,
"Sítio à venda com 3 dormitórios em Suzana, Brumadinho cod:801662",R$ 650.000,"Código do anúncio: 801662
Sítio com casa principal, em terreno de 30 mil metros, 50 minutos de Bh, num recanto verde, cercado por serras, mata nativa, á 20 minutos, da Serra da Moeda, no distrito de Suzana, em Brumadinho. Quem nunca sonhou ter um lugarzinho de terra batida, com mata nativa, escutando o canto dos pássaros, em meio á natureza preservada, admirando as serras azuis de Minas? E por um preço imperdível!! Casa principal, construída estrategicamente para oferecer conforto, com acabamento de primeira e novinho. * Casa com 03 quartos, suíte e banho social, com box, em porcelanato, * Ampla sala, para 02 ambientes, * Cozinha revestida de cerâmica, com varanda colonial contornando a casa, promovendo uma integração ao ambiente. * Tendo uma construção para o caseiro, com 02 quartos. * Banho social Região valorizada, próximo á Serra da Moeda e condomínio Retiro do Chalé, com centrinho comercial. Onde todos se conhecem no vilarejo, com rotina tranquila do campo. Os valores de venda e dos encargos (IPTU/condomínio etc.) exibidos poderão sofrer mudanças e aumentos sem prévio aviso. Por esse motivo os valores deverão ser confirmados no nosso setor comercial e os encargos no prédio/condomínio e IPTU na Prefeitura. IPTU: R$ 0.00",35460000,Brumadinho,
Empreendimento em Lagoa Santa - Condomínio Fechado Proximo a Lagoa Central - MVT,R$ 24.000,"Lote De 1000 metros em condomínio fechado dentro de Lagoa Santa à apenas 3 minutos da Lagoa Central** portaria 24 horas, espaço gourmet, piscina, sauna, quadra poliesportiva, quadra de tênis, todo murado, vista espetacular, natureza exuberante. Venha conhecer o condominio Versailles Ville De France. Financiamento em até 144 meses direto com o proprietário com sinal de 24.000,00 Restante correção só pela poupança, sem juros. Mais informações e agendamentos liga pro Tavares 

31  Whatsapp

Valor anunciado referente a entrada, restante em até 120 meses direto com a loteadora",33400000,Lagoa Santa,
Lote em condomínio fechado em Mário Campos/MG,R$ 180.000,"Excelente lote de 1.000 m² no Condomínio Serra dos Bandeirantes, lote plano e muito bem localizado dentro do condomínio.

O condomínio possui salão de festas, salão de jogos, academia, restaurantes, bares, um clube maravilhoso com piscina e sauna, aras, portaria 24 horas e ronda armada, trazendo conforto, tranquilidade e segurança para que você e sua família possam viver em um lugar lindo e livre de estresse.

Ligue agora mesmo para um de nosso corretores e agende sua visita, tenho certeza que você irá amar o condomínio.

(Os preços e informações poderão sofrer mudanças sem aviso prévio. Por este motivo, solicitamos a confirmação com nossos consultores.)",32470000,Mário Campos,
Pertinho da natureza! | Condomínio maravilhoso! | Lotes 1.000 m² - RTM,R$ 11.453,"Seja feliz com as coisas simples da vida!! Maravilhoso condomínio fechado com espaço gourmet, asfalto padrão rodovia, na MG 10 entre Lagoa Santa e a Serra do Cipó. Financiamento com sinal de 11.453,00.

Para maiores informações e agendamentos Tavares

31- whatsapp

Valor anunciado referente-se ao valor da entrada. Restante financiado em até 150 meses",35831000,Jaboticatubas,Centro
"Beleza, Funcionalidade, Conforte, lotes 1000 metros em Condomínio fechado, Betim - RTM",R$ 30.000,"Tudo isso e muito mais você encontra em um maravilhoso lugar pronto para você construir, condomínio com piscina, academia, lago, área de laser completa, um excelente lugar para viver com tranquilidade, junto à natureza, qualidade de vida para você e sua família!!

Sinal de R$ 30.000,00 mais 120 meses e 10 anuais.

O valor do anúncio é referente ao sinal

Mais Informações e agendamentos

Tavares

31- whatsapp",32628645,Betim,Vale Verde
Lote financiado perto do Aeroporto de Confins,R$ 4.939,"Corra antes que acabe!
Utimas unidades!
Lotes de 1000m2 
Localizado a 15 minutos de Lagoa Santa, 45 de Belo Horizonte.
Infraestrutura completa, água, luz, rua pavimentadas, acesso MG10.
Financiamento Próprio em até 150 parcelas.

- Entrada de R$4.950,00 (Facilito)
- Mensais 150x 599,00
- Anuais 10x 400,00
Atendimento unico e exclusivo pelo Fone ou Whatsapp 31 ",33400000,Lagoa Santa,
Vendo Lotes Sarzedo/MG - Condomínio Fechado - Oportunidade,R$ 2.823,"CONDOMÍNIO VITÓRIA RESIDENCE VISTA DA LAGOA ? SARZEDO/MG
Vendo Lotes a partir de 1.000m² - 
? Ao lado do Bairro Masterville e Quintas da Lagoa, de frente para Quintas da Jangada.
? 5 minutos do centro de Sarzedo, 30 minutos do Big Shopping em Contagem, 25 minutos do centro comercial do Barreiro, 35 minutos do centro de BH e 9 minutos do centro de Ibirité.
? Área total do Condomínio 998.000 m².
? Área de preservação permanente dentro do condomínio com nascente 330.000 m².
? Lotes com bela vista para lagoa.
? 4.000m² de área de lazer.
? Varias topografias, lotes planos, declives e aclives.
? Portaria 24hs.
? Ronda motorizada e armada 24 hs.
? Infraestrutura básica (Água da Copasa, Luz da Cemig), porém fossa séptica.
? 438 lotes no total

Área de Lazer:
? Piscina com borda infinita / Bar molhado / Sauna / Piscina infantil / Quadra poliesportiva / Espaço kids / Salão de festas para 50 pessoas / Espaço gourmet / Espaço fitness / Deck com vista panorâmica.

FINANCIAMENTO PRÓPRIO E BEM FACILITADO (ACEITO CARRO).
Valor correspondente a parcelas

MAIS INF: (31)9  ZAP",32450000,Sarzedo,
Sitio com água corrente,R$ 380.000,"Lindo sítio 
Belo vale MG
Córrego dos pontos
Estacionamento,campo,polmar,picina natural com muita água corrente, grande varanda coberta para eventos, casa com 5 quartos grandes
Sendo três suítes
Sala de tv,copa, cozinha com fogão a gás e a lenha
Outra varanda com uma bela vista e uma saleta
Casa de caseiro
1 Quarto, cozinha e banheiro

",30000000,Belo Horizonte,
